id,sumber,kelompok,nama_kelompok,kategori,sepakat_3_algoritma,jarak_ke_pusat
2193,latih,5,Pemutar CD/radio,kecil,1,0.4864
2194,latih,5,Pemutar CD/radio,kecil,1,0.4302
2195,latih,2,Turntable,kecil,0,0.2295
2196,latih,5,Pemutar CD/radio,kecil,1,0.5335
2197,latih,5,Pemutar CD/radio,kecil,1,0.9602
2198,latih,5,Pemutar CD/radio,kecil,1,0.6517
2199,latih,5,Pemutar CD/radio,kecil,1,0.5643
2200,latih,5,Pemutar CD/radio,kecil,0,0.868
2201,latih,2,Turntable,kecil,0,0.6184
2202,latih,5,Pemutar CD/radio,kecil,1,0.6324
2203,latih,5,Pemutar CD/radio,kecil,1,0.5674
2204,latih,5,Pemutar CD/radio,kecil,1,0.5365
2205,latih,2,Turntable,kecil,0,0.2899
2206,latih,5,Pemutar CD/radio,kecil,1,0.5377
2207,latih,5,Pemutar CD/radio,kecil,1,0.5399
2208,latih,5,Pemutar CD/radio,kecil,1,0.4995
2209,latih,5,Pemutar CD/radio,kecil,1,0.648
2210,latih,2,Turntable,kecil,0,0.4037
2211,latih,2,Turntable,kecil,0,0.5651
2212,latih,2,Turntable,kecil,0,0.4557
2213,latih,2,Turntable,kecil,0,0.2819
2214,latih,15,PCB dan tumpukan campuran,komponen,0,0.9464
2215,latih,2,Turntable,kecil,0,0.1982
2216,latih,2,Turntable,kecil,0,0.3339
2217,latih,2,Turntable,kecil,0,0.2638
2218,latih,5,Pemutar CD/radio,kecil,1,0.5529
2219,latih,5,Pemutar CD/radio,kecil,1,0.4899
2220,latih,5,Pemutar CD/radio,kecil,1,0.54
2221,latih,5,Pemutar CD/radio,kecil,1,0.6336
2222,latih,5,Pemutar CD/radio,kecil,1,0.5906
2223,latih,5,Pemutar CD/radio,kecil,1,0.5655
2224,latih,5,Pemutar CD/radio,kecil,1,0.5866
2225,latih,5,Pemutar CD/radio,kecil,1,0.5128
2226,latih,2,Turntable,kecil,0,0.2502
2227,latih,5,Pemutar CD/radio,kecil,1,0.5658
2228,latih,5,Pemutar CD/radio,kecil,1,0.638
2229,latih,5,Pemutar CD/radio,kecil,1,0.5593
2230,latih,5,Pemutar CD/radio,kecil,1,0.4375
2231,latih,5,Pemutar CD/radio,kecil,1,0.6711
2232,latih,5,Pemutar CD/radio,kecil,1,0.546
2233,latih,5,Pemutar CD/radio,kecil,1,0.566
2234,latih,2,Turntable,kecil,0,0.2728
2235,latih,5,Pemutar CD/radio,kecil,1,0.6956
2236,latih,5,Pemutar CD/radio,kecil,1,0.5061
2237,latih,5,Pemutar CD/radio,kecil,1,0.6108
2238,latih,5,Pemutar CD/radio,kecil,1,0.6734
2239,latih,5,Pemutar CD/radio,kecil,1,0.4521
2240,latih,5,Pemutar CD/radio,kecil,1,0.4856
2241,latih,5,Pemutar CD/radio,kecil,1,0.6141
2242,latih,5,Pemutar CD/radio,kecil,1,0.571
2243,latih,2,Turntable,kecil,0,0.2396
2244,latih,2,Turntable,kecil,0,0.2912
2245,latih,5,Pemutar CD/radio,kecil,1,0.6127
2246,latih,5,Pemutar CD/radio,kecil,1,0.5364
2247,latih,2,Turntable,kecil,0,0.6396
2248,latih,2,Turntable,kecil,0,0.223
2249,latih,5,Pemutar CD/radio,kecil,1,0.5645
2250,latih,2,Turntable,kecil,0,0.6609
2251,latih,12,Printer,ti,1,0.8251
2252,latih,12,Printer,ti,1,0.5784
2253,latih,12,Printer,ti,1,0.6365
2254,latih,12,Printer,ti,1,0.4353
2255,latih,12,Printer,ti,1,0.6685
2256,latih,12,Printer,ti,1,0.5411
2257,latih,12,Printer,ti,1,0.6236
2258,latih,12,Printer,ti,1,0.6999
2259,latih,12,Printer,ti,1,0.6819
2260,latih,12,Printer,ti,1,0.5707
2261,latih,12,Printer,ti,1,0.6701
2262,latih,12,Printer,ti,1,0.7035
2263,latih,12,Printer,ti,1,0.6813
2264,latih,12,Printer,ti,1,0.5075
2265,latih,12,Printer,ti,1,0.6664
2266,latih,12,Printer,ti,1,0.4715
2267,latih,12,Printer,ti,1,0.5206
2268,latih,12,Printer,ti,1,0.8221
2269,latih,12,Printer,ti,1,0.8388
2270,latih,12,Printer,ti,1,0.4488
2271,latih,12,Printer,ti,1,0.6606
2272,latih,12,Printer,ti,1,0.516
2273,latih,12,Printer,ti,1,0.5023
2274,latih,12,Printer,ti,1,0.4367
2275,latih,12,Printer,ti,1,0.5727
2276,latih,12,Printer,ti,1,0.579
2277,latih,12,Printer,ti,1,0.4304
2278,latih,12,Printer,ti,1,0.5348
2279,latih,12,Printer,ti,1,0.4894
2280,latih,12,Printer,ti,1,0.649
2281,latih,12,Printer,ti,1,0.5068
2282,latih,12,Printer,ti,1,0.5741
2283,latih,12,Printer,ti,1,0.6857
2284,latih,12,Printer,ti,1,0.6233
2285,latih,12,Printer,ti,1,0.6817
2286,latih,12,Printer,ti,1,0.6258
2287,latih,12,Printer,ti,1,0.4619
2288,latih,12,Printer,ti,1,0.5747
2289,latih,12,Printer,ti,1,0.5781
2290,latih,12,Printer,ti,1,0.6866
2291,latih,12,Printer,ti,1,0.6669
2292,latih,12,Printer,ti,1,0.5726
2293,latih,12,Printer,ti,1,0.632
2294,latih,12,Printer,ti,1,0.4904
2295,latih,12,Printer,ti,1,0.6705
2296,latih,12,Printer,ti,1,0.6469
2297,latih,12,Printer,ti,1,0.6534
2298,latih,12,Printer,ti,1,0.6845
2299,latih,12,Printer,ti,1,0.8658
2300,latih,12,Printer,ti,1,0.4784
2301,latih,12,Printer,ti,1,0.6951
2302,latih,12,Printer,ti,1,0.706
2303,latih,12,Printer,ti,1,0.6827
2304,latih,12,Printer,ti,1,0.5827
2305,latih,12,Printer,ti,1,0.5839
2306,latih,12,Printer,ti,1,0.5717
2307,latih,12,Printer,ti,1,0.7297
2308,latih,12,Printer,ti,1,0.4765
2309,latih,12,Printer,ti,1,0.5752
2310,latih,12,Printer,ti,1,0.6926
2311,latih,12,Printer,ti,1,0.6808
2312,latih,12,Printer,ti,1,0.3881
2313,latih,12,Printer,ti,1,0.4368
2314,latih,12,Printer,ti,1,0.5556
2315,latih,12,Printer,ti,1,0.916
2316,latih,12,Printer,ti,1,0.5493
2317,latih,12,Printer,ti,1,0.5641
2318,latih,12,Printer,ti,1,0.5684
2319,latih,12,Printer,ti,1,0.5356
2320,latih,12,Printer,ti,1,0.5707
2321,latih,12,Printer,ti,1,0.5222
2322,latih,12,Printer,ti,1,0.5455
2323,latih,12,Printer,ti,1,0.3906
2324,latih,12,Printer,ti,1,0.4799
2325,latih,12,Printer,ti,1,0.6203
2326,latih,12,Printer,ti,1,0.893
2327,latih,12,Printer,ti,1,0.5747
2328,latih,12,Printer,ti,1,0.5929
2329,latih,12,Printer,ti,1,0.4759
2330,latih,12,Printer,ti,1,0.6036
2331,latih,12,Printer,ti,1,0.7255
2332,latih,12,Printer,ti,1,0.6101
2333,latih,12,Printer,ti,1,0.89
2334,latih,12,Printer,ti,1,0.4692
2335,latih,12,Printer,ti,1,0.5631
2336,latih,12,Printer,ti,1,0.3748
2337,latih,12,Printer,ti,1,0.5098
2338,latih,12,Printer,ti,1,0.6318
2339,latih,12,Printer,ti,1,0.5035
2340,latih,12,Printer,ti,1,0.6433
2341,latih,12,Printer,ti,1,0.6453
2342,latih,12,Printer,ti,1,0.6191
2343,latih,12,Printer,ti,1,0.5353
2344,latih,12,Printer,ti,1,0.8448
2345,latih,12,Printer,ti,1,0.523
2346,latih,12,Printer,ti,1,0.6611
2347,latih,12,Printer,ti,1,0.598
2348,latih,12,Printer,ti,1,0.579
2349,latih,12,Printer,ti,1,0.6201
2350,latih,12,Printer,ti,1,0.6661
2351,latih,12,Printer,ti,1,0.6831
2352,latih,12,Printer,ti,1,0.4493
2353,latih,12,Printer,ti,1,0.6088
2354,latih,12,Printer,ti,1,0.5484
2355,latih,12,Printer,ti,1,0.5036
2356,latih,12,Printer,ti,1,0.8176
2357,latih,12,Printer,ti,1,0.6744
2358,latih,12,Printer,ti,1,0.4864
2359,latih,12,Printer,ti,1,0.5982
2360,latih,12,Printer,ti,1,0.8229
2361,latih,12,Printer,ti,1,0.6931
2362,latih,12,Printer,ti,1,0.5283
2363,latih,12,Printer,ti,1,0.505
2364,latih,12,Printer,ti,1,0.6556
2365,latih,12,Printer,ti,1,0.6479
2366,latih,12,Printer,ti,1,0.5681
2367,latih,12,Printer,ti,1,0.5687
2368,latih,12,Printer,ti,1,0.6827
2369,latih,12,Printer,ti,1,0.8355
2370,latih,12,Printer,ti,1,0.5542
2371,latih,12,Printer,ti,1,0.556
2372,latih,12,Printer,ti,1,0.5534
2373,latih,12,Printer,ti,1,0.5953
2374,latih,12,Printer,ti,1,0.4631
2375,latih,12,Printer,ti,1,0.6808
2376,latih,12,Printer,ti,1,0.586
2377,latih,12,Printer,ti,1,0.7323
2378,latih,12,Printer,ti,1,0.6408
2379,latih,12,Printer,ti,1,0.501
2380,latih,12,Printer,ti,1,0.6243
2381,latih,12,Printer,ti,1,0.5891
2382,latih,12,Printer,ti,1,0.5336
2383,latih,12,Printer,ti,1,0.6447
2384,latih,12,Printer,ti,1,0.5353
2385,latih,12,Printer,ti,1,0.631
2386,latih,12,Printer,ti,1,0.7034
2387,latih,12,Printer,ti,1,0.4764
2388,latih,12,Printer,ti,1,0.6395
2389,latih,12,Printer,ti,1,0.5223
2390,latih,12,Printer,ti,1,0.4691
2391,latih,12,Printer,ti,1,0.6776
2392,latih,12,Printer,ti,1,0.6234
2393,latih,12,Printer,ti,1,0.5031
2394,latih,12,Printer,ti,1,0.7204
2395,latih,12,Printer,ti,1,0.9158
2396,latih,12,Printer,ti,1,0.574
2397,latih,12,Printer,ti,1,0.6073
2398,latih,12,Printer,ti,1,0.4959
2399,latih,12,Printer,ti,1,0.6078
2400,latih,12,Printer,ti,1,0.7126
2401,latih,12,Printer,ti,1,0.6531
2402,latih,12,Printer,ti,1,0.5922
2403,latih,12,Printer,ti,1,0.4946
2404,latih,12,Printer,ti,1,0.5792
2405,latih,12,Printer,ti,1,0.5306
2406,latih,12,Printer,ti,1,0.5326
2407,latih,12,Printer,ti,1,0.6023
2408,latih,12,Printer,ti,1,0.8377
2409,latih,12,Printer,ti,1,0.6214
2410,latih,12,Printer,ti,1,0.6901
2411,latih,12,Printer,ti,1,0.479
2412,latih,12,Printer,ti,1,0.5716
2413,latih,12,Printer,ti,1,0.479
2414,latih,12,Printer,ti,1,0.4385
2415,latih,12,Printer,ti,1,0.5902
2416,latih,12,Printer,ti,1,0.8273
2417,latih,12,Printer,ti,1,0.6772
2418,latih,12,Printer,ti,1,0.4378
2419,latih,12,Printer,ti,1,0.5912
2420,latih,12,Printer,ti,1,0.5165
2421,latih,12,Printer,ti,1,0.6717
2422,latih,12,Printer,ti,1,0.7011
2423,latih,12,Printer,ti,1,0.6334
2424,latih,12,Printer,ti,1,0.4706
2425,latih,12,Printer,ti,1,0.8501
2426,latih,12,Printer,ti,1,0.5044
2427,latih,12,Printer,ti,1,0.5153
2428,latih,12,Printer,ti,1,0.6845
2429,latih,12,Printer,ti,1,0.5216
2430,latih,12,Printer,ti,1,0.6652
2431,latih,12,Printer,ti,1,0.6198
2432,latih,12,Printer,ti,1,0.5379
2433,latih,12,Printer,ti,1,0.5971
2434,latih,12,Printer,ti,1,0.4892
2435,latih,12,Printer,ti,1,0.5704
2436,latih,12,Printer,ti,1,0.5284
2437,latih,12,Printer,ti,1,0.4317
2438,latih,12,Printer,ti,1,0.4813
2439,latih,12,Printer,ti,1,0.5976
2440,latih,12,Printer,ti,1,0.4913
2441,latih,12,Printer,ti,1,0.492
2442,latih,12,Printer,ti,1,0.8495
2443,latih,12,Printer,ti,1,0.4143
2444,latih,12,Printer,ti,1,0.5948
2445,latih,12,Printer,ti,1,0.6847
2446,latih,12,Printer,ti,1,0.6529
2447,latih,12,Printer,ti,1,0.4782
2448,latih,12,Printer,ti,1,0.573
2449,latih,12,Printer,ti,1,0.5133
2450,latih,12,Printer,ti,1,0.658
2451,latih,12,Printer,ti,1,0.5687
2452,latih,12,Printer,ti,1,0.5511
2453,latih,12,Printer,ti,1,0.5073
2454,latih,12,Printer,ti,1,0.5301
2455,latih,12,Printer,ti,1,0.4219
2456,latih,12,Printer,ti,1,0.4633
2457,latih,12,Printer,ti,1,0.6726
2458,latih,12,Printer,ti,1,0.7303
2459,latih,12,Printer,ti,1,0.605
2460,latih,12,Printer,ti,1,0.5276
2461,latih,12,Printer,ti,1,0.4895
2462,latih,12,Printer,ti,1,0.8347
2463,latih,12,Printer,ti,1,0.5352
2464,latih,12,Printer,ti,1,0.5592
2465,latih,12,Printer,ti,1,0.4934
2466,latih,12,Printer,ti,1,0.5561
2467,latih,12,Printer,ti,1,0.6089
2468,latih,12,Printer,ti,1,0.4741
2469,latih,12,Printer,ti,1,0.5607
2470,latih,12,Printer,ti,1,0.5528
2471,latih,12,Printer,ti,1,0.5836
2472,latih,12,Printer,ti,1,0.5516
2473,latih,12,Printer,ti,1,0.7554
2474,latih,12,Printer,ti,1,0.4806
2475,latih,12,Printer,ti,1,0.6874
2476,latih,12,Printer,ti,0,0.8807
2477,latih,12,Printer,ti,1,0.728
2478,latih,12,Printer,ti,1,0.7855
2479,latih,12,Printer,ti,1,0.448
2480,latih,12,Printer,ti,1,0.5945
2481,latih,12,Printer,ti,1,0.9093
2482,latih,12,Printer,ti,1,0.5744
2483,latih,12,Printer,ti,1,0.651
2484,latih,12,Printer,ti,1,0.535
2485,latih,12,Printer,ti,1,0.6394
2486,latih,12,Printer,ti,1,0.6945
2487,latih,12,Printer,ti,1,0.5615
2488,latih,12,Printer,ti,1,0.5274
2489,latih,12,Printer,ti,1,0.3923
2490,latih,12,Printer,ti,1,0.4405
2491,latih,12,Printer,ti,1,0.6102
2492,latih,12,Printer,ti,1,0.6406
2493,latih,12,Printer,ti,1,0.5686
2494,latih,12,Printer,ti,1,0.6018
2495,latih,12,Printer,ti,1,0.5523
2496,latih,12,Printer,ti,1,0.6695
2497,latih,12,Printer,ti,1,0.7484
2498,latih,12,Printer,ti,1,0.7106
2499,latih,12,Printer,ti,1,0.5385
2500,latih,12,Printer,ti,1,0.7236
2501,latih,12,Printer,ti,1,0.5915
2502,latih,12,Printer,ti,1,0.8726
2503,latih,12,Printer,ti,1,0.7063
2504,latih,12,Printer,ti,1,0.6569
2505,latih,12,Printer,ti,1,0.5035
2506,latih,12,Printer,ti,1,0.8125
2507,latih,12,Printer,ti,1,0.5591
2508,latih,12,Printer,ti,1,0.5156
2509,latih,12,Printer,ti,1,0.6344
2510,latih,12,Printer,ti,1,0.4733
2511,latih,12,Printer,ti,1,0.5849
2512,latih,12,Printer,ti,1,0.8514
2513,latih,12,Printer,ti,1,0.6
2514,latih,12,Printer,ti,1,0.5209
2515,latih,12,Printer,ti,1,0.6502
2516,latih,12,Printer,ti,1,0.7307
2517,latih,12,Printer,ti,1,0.6864
2518,latih,12,Printer,ti,0,0.9107
2519,latih,12,Printer,ti,1,0.5759
2520,latih,12,Printer,ti,1,0.601
2521,latih,12,Printer,ti,1,0.6002
2522,latih,12,Printer,ti,1,0.8203
2523,latih,12,Printer,ti,1,0.6314
2524,latih,12,Printer,ti,1,0.6984
2525,latih,12,Printer,ti,1,0.7032
2526,latih,0,Aki (baterai timbal-asam),baterai,1,0.5608
2527,latih,9,Laptop,layar,1,0.742
2528,latih,7,TV/monitor layar datar,layar,1,0.5651
2529,latih,3,TV/monitor CRT,layar,1,0.5648
2530,latih,3,TV/monitor CRT,layar,1,0.5594
2531,latih,7,TV/monitor layar datar,layar,1,0.6007
2532,latih,7,TV/monitor layar datar,layar,0,0.7919
2533,latih,7,TV/monitor layar datar,layar,0,0.7241
2534,latih,7,TV/monitor layar datar,layar,0,0.7243
2535,latih,7,TV/monitor layar datar,layar,0,0.823
2536,latih,3,TV/monitor CRT,layar,1,0.593
2537,latih,3,TV/monitor CRT,layar,1,0.5169
2538,latih,7,TV/monitor layar datar,layar,1,0.6509
2539,latih,7,TV/monitor layar datar,layar,0,0.6617
2540,latih,7,TV/monitor layar datar,layar,1,0.6486
2541,latih,3,TV/monitor CRT,layar,1,0.5183
2542,latih,7,TV/monitor layar datar,layar,1,0.5495
2543,latih,7,TV/monitor layar datar,layar,0,0.7509
2544,latih,7,TV/monitor layar datar,layar,1,0.5101
2545,latih,7,TV/monitor layar datar,layar,0,0.7903
2546,latih,7,TV/monitor layar datar,layar,1,0.7587
2547,latih,3,TV/monitor CRT,layar,1,0.6056
2548,latih,7,TV/monitor layar datar,layar,1,0.4969
2549,latih,7,TV/monitor layar datar,layar,1,0.5073
2550,latih,7,TV/monitor layar datar,layar,0,0.7867
2551,latih,7,TV/monitor layar datar,layar,1,0.7617
2552,latih,3,TV/monitor CRT,layar,1,0.5909
2553,latih,7,TV/monitor layar datar,layar,0,0.7692
2554,latih,7,TV/monitor layar datar,layar,0,0.7495
2555,latih,7,TV/monitor layar datar,layar,1,0.5492
2556,latih,7,TV/monitor layar datar,layar,1,0.5214
2557,latih,7,TV/monitor layar datar,layar,1,0.5801
2558,latih,7,TV/monitor layar datar,layar,1,0.8292
2559,latih,7,TV/monitor layar datar,layar,1,0.6013
2560,latih,3,TV/monitor CRT,layar,1,0.5571
2561,latih,3,TV/monitor CRT,layar,1,0.6454
2562,latih,3,TV/monitor CRT,layar,1,0.5984
2563,latih,7,TV/monitor layar datar,layar,0,0.8319
2564,latih,7,TV/monitor layar datar,layar,1,0.6465
2565,latih,7,TV/monitor layar datar,layar,1,0.7706
2566,latih,3,TV/monitor CRT,layar,1,0.5961
2567,latih,3,TV/monitor CRT,layar,1,0.4504
2568,latih,7,TV/monitor layar datar,layar,0,0.7286
2569,latih,7,TV/monitor layar datar,layar,1,0.5979
2570,latih,3,TV/monitor CRT,layar,1,0.4793
2571,latih,7,TV/monitor layar datar,layar,0,0.7572
2572,latih,7,TV/monitor layar datar,layar,1,0.5733
2573,latih,3,TV/monitor CRT,layar,1,0.574
2574,latih,3,TV/monitor CRT,layar,1,0.4579
2575,latih,7,TV/monitor layar datar,layar,1,0.7999
2576,latih,7,TV/monitor layar datar,layar,1,0.7565
2577,latih,7,TV/monitor layar datar,layar,1,0.6923
2578,latih,3,TV/monitor CRT,layar,1,0.5661
2579,latih,7,TV/monitor layar datar,layar,0,0.7817
2580,latih,3,TV/monitor CRT,layar,1,0.5407
2581,latih,7,TV/monitor layar datar,layar,0,0.7817
2582,latih,3,TV/monitor CRT,layar,1,0.6255
2583,latih,7,TV/monitor layar datar,layar,1,0.6149
2584,latih,7,TV/monitor layar datar,layar,1,0.5429
2585,latih,7,TV/monitor layar datar,layar,0,0.7831
2586,latih,7,TV/monitor layar datar,layar,1,0.8833
2587,latih,7,TV/monitor layar datar,layar,1,0.536
2588,latih,7,TV/monitor layar datar,layar,1,0.7493
2589,latih,7,TV/monitor layar datar,layar,1,0.7477
2590,latih,7,TV/monitor layar datar,layar,1,0.6693
2591,latih,7,TV/monitor layar datar,layar,0,0.7597
2592,latih,7,TV/monitor layar datar,layar,1,0.4831
2593,latih,7,TV/monitor layar datar,layar,0,0.7005
2594,latih,7,TV/monitor layar datar,layar,1,0.5594
2595,latih,7,TV/monitor layar datar,layar,1,0.6448
2596,latih,7,TV/monitor layar datar,layar,1,0.7054
2597,latih,7,TV/monitor layar datar,layar,0,0.8148
2598,latih,7,TV/monitor layar datar,layar,1,0.5563
2599,latih,7,TV/monitor layar datar,layar,1,0.515
2600,latih,7,TV/monitor layar datar,layar,1,0.4808
2601,latih,3,TV/monitor CRT,layar,1,0.6123
2602,latih,7,TV/monitor layar datar,layar,1,0.6849
2603,latih,7,TV/monitor layar datar,layar,1,0.5107
2604,latih,3,TV/monitor CRT,layar,1,0.5255
2605,latih,7,TV/monitor layar datar,layar,1,0.5663
2606,latih,7,TV/monitor layar datar,layar,1,0.5845
2607,latih,3,TV/monitor CRT,layar,1,0.4865
2608,latih,7,TV/monitor layar datar,layar,0,0.7389
2609,latih,3,TV/monitor CRT,layar,1,0.5306
2610,latih,7,TV/monitor layar datar,layar,0,0.7974
2611,latih,7,TV/monitor layar datar,layar,0,0.8074
2612,latih,3,TV/monitor CRT,layar,1,0.4052
2613,latih,7,TV/monitor layar datar,layar,0,0.7507
2614,latih,7,TV/monitor layar datar,layar,1,0.5995
2615,latih,3,TV/monitor CRT,layar,1,0.6372
2616,latih,3,TV/monitor CRT,layar,1,0.5231
2617,latih,7,TV/monitor layar datar,layar,0,0.8225
2618,latih,7,TV/monitor layar datar,layar,0,0.6574
2619,latih,3,TV/monitor CRT,layar,1,0.5968
2620,latih,7,TV/monitor layar datar,layar,1,0.5439
2621,latih,7,TV/monitor layar datar,layar,1,1.0121
2622,latih,7,TV/monitor layar datar,layar,1,0.5688
2623,latih,7,TV/monitor layar datar,layar,1,0.574
2624,latih,7,TV/monitor layar datar,layar,1,0.4976
2625,latih,7,TV/monitor layar datar,layar,1,0.5386
2626,latih,3,TV/monitor CRT,layar,1,0.5322
2627,latih,7,TV/monitor layar datar,layar,1,0.5669
2628,latih,7,TV/monitor layar datar,layar,1,0.5393
2629,latih,7,TV/monitor layar datar,layar,1,0.5996
2630,latih,3,TV/monitor CRT,layar,1,0.5659
2631,latih,3,TV/monitor CRT,layar,1,0.5985
2632,latih,7,TV/monitor layar datar,layar,1,0.7887
2633,latih,7,TV/monitor layar datar,layar,1,0.621
2634,latih,7,TV/monitor layar datar,layar,1,0.4724
2635,latih,7,TV/monitor layar datar,layar,1,0.5554
2636,latih,7,TV/monitor layar datar,layar,1,0.5934
2637,latih,3,TV/monitor CRT,layar,1,0.5921
2638,latih,7,TV/monitor layar datar,layar,1,0.5332
2639,latih,7,TV/monitor layar datar,layar,1,0.5941
2640,latih,7,TV/monitor layar datar,layar,1,0.5196
2641,latih,7,TV/monitor layar datar,layar,1,1.0009
2642,latih,7,TV/monitor layar datar,layar,1,0.5823
2643,latih,7,TV/monitor layar datar,layar,1,0.6266
2644,latih,7,TV/monitor layar datar,layar,1,0.7276
2645,latih,7,TV/monitor layar datar,layar,1,0.4345
2646,latih,7,TV/monitor layar datar,layar,1,0.5694
2647,latih,7,TV/monitor layar datar,layar,1,0.4974
2648,latih,7,TV/monitor layar datar,layar,1,0.8763
2649,latih,7,TV/monitor layar datar,layar,1,0.8394
2650,latih,7,TV/monitor layar datar,layar,0,0.7488
2651,latih,7,TV/monitor layar datar,layar,1,0.6017
2652,latih,7,TV/monitor layar datar,layar,1,0.6463
2653,latih,7,TV/monitor layar datar,layar,1,0.6122
2654,latih,7,TV/monitor layar datar,layar,1,0.5841
2655,latih,7,TV/monitor layar datar,layar,1,0.7083
2656,latih,7,TV/monitor layar datar,layar,1,0.5411
2657,latih,7,TV/monitor layar datar,layar,1,0.5982
2658,latih,7,TV/monitor layar datar,layar,1,0.668
2659,latih,7,TV/monitor layar datar,layar,1,0.6994
2660,latih,7,TV/monitor layar datar,layar,1,0.6142
2661,latih,7,TV/monitor layar datar,layar,1,0.5992
2662,latih,7,TV/monitor layar datar,layar,1,0.806
2663,latih,7,TV/monitor layar datar,layar,1,0.7127
2664,latih,7,TV/monitor layar datar,layar,1,0.6205
2665,latih,7,TV/monitor layar datar,layar,1,0.6101
2666,latih,7,TV/monitor layar datar,layar,1,0.6018
2667,latih,3,TV/monitor CRT,layar,1,0.6563
2668,latih,3,TV/monitor CRT,layar,1,0.5754
2669,latih,3,TV/monitor CRT,layar,1,0.5798
2670,latih,7,TV/monitor layar datar,layar,1,0.531
2671,latih,3,TV/monitor CRT,layar,1,0.5322
2672,latih,7,TV/monitor layar datar,layar,1,0.5281
2673,latih,7,TV/monitor layar datar,layar,1,0.5527
2674,latih,3,TV/monitor CRT,layar,1,0.5711
2675,latih,7,TV/monitor layar datar,layar,1,0.524
2676,latih,7,TV/monitor layar datar,layar,1,0.6003
2677,latih,3,TV/monitor CRT,layar,1,0.5385
2678,latih,7,TV/monitor layar datar,layar,1,0.564
2679,latih,7,TV/monitor layar datar,layar,1,0.5285
2680,latih,3,TV/monitor CRT,layar,1,0.5523
2681,latih,3,TV/monitor CRT,layar,1,0.5668
2682,latih,7,TV/monitor layar datar,layar,1,0.5462
2683,latih,7,TV/monitor layar datar,layar,1,0.8114
2684,latih,3,TV/monitor CRT,layar,1,0.5852
2685,latih,3,TV/monitor CRT,layar,1,0.5451
2686,latih,3,TV/monitor CRT,layar,1,0.5023
2687,latih,7,TV/monitor layar datar,layar,1,0.6142
2688,latih,7,TV/monitor layar datar,layar,1,0.617
2689,latih,3,TV/monitor CRT,layar,1,0.5842
2690,latih,3,TV/monitor CRT,layar,1,0.5477
2691,latih,7,TV/monitor layar datar,layar,0,0.7004
2692,latih,7,TV/monitor layar datar,layar,1,0.6183
2693,latih,3,TV/monitor CRT,layar,1,0.587
2694,latih,3,TV/monitor CRT,layar,1,0.591
2695,latih,7,TV/monitor layar datar,layar,1,0.5556
2696,latih,7,TV/monitor layar datar,layar,1,0.589
2697,latih,7,TV/monitor layar datar,layar,0,0.8123
2698,latih,7,TV/monitor layar datar,layar,1,0.5098
2699,latih,7,TV/monitor layar datar,layar,1,0.5778
2700,latih,3,TV/monitor CRT,layar,1,0.5895
2701,latih,7,TV/monitor layar datar,layar,1,0.6276
2702,latih,3,TV/monitor CRT,layar,1,0.5052
2703,latih,3,TV/monitor CRT,layar,1,0.5919
2704,latih,3,TV/monitor CRT,layar,1,0.4326
2705,latih,7,TV/monitor layar datar,layar,1,0.5851
2706,latih,7,TV/monitor layar datar,layar,1,0.4728
2707,latih,3,TV/monitor CRT,layar,1,0.5341
2708,latih,7,TV/monitor layar datar,layar,1,0.5807
2709,latih,7,TV/monitor layar datar,layar,1,0.6009
2710,latih,3,TV/monitor CRT,layar,1,0.5645
2711,latih,3,TV/monitor CRT,layar,1,0.6337
2712,latih,7,TV/monitor layar datar,layar,1,0.7648
2713,latih,3,TV/monitor CRT,layar,1,0.5141
2714,latih,7,TV/monitor layar datar,layar,1,0.5151
2715,latih,3,TV/monitor CRT,layar,1,0.5071
2716,latih,7,TV/monitor layar datar,layar,1,0.5668
2717,latih,7,TV/monitor layar datar,layar,0,0.687
2718,latih,3,TV/monitor CRT,layar,1,0.5817
2719,latih,3,TV/monitor CRT,layar,1,0.5959
2720,latih,7,TV/monitor layar datar,layar,1,0.86
2721,latih,7,TV/monitor layar datar,layar,1,0.5686
2722,latih,7,TV/monitor layar datar,layar,1,0.4938
2723,latih,7,TV/monitor layar datar,layar,1,0.5575
2724,latih,7,TV/monitor layar datar,layar,0,0.7796
2725,latih,7,TV/monitor layar datar,layar,1,0.6946
2726,latih,7,TV/monitor layar datar,layar,1,0.616
2727,latih,7,TV/monitor layar datar,layar,0,0.74
2728,latih,7,TV/monitor layar datar,layar,1,0.6059
2729,latih,3,TV/monitor CRT,layar,1,0.5591
2730,latih,3,TV/monitor CRT,layar,1,0.5706
2731,latih,7,TV/monitor layar datar,layar,1,0.917
2732,latih,7,TV/monitor layar datar,layar,0,0.7232
2733,latih,7,TV/monitor layar datar,layar,0,0.6929
2734,latih,7,TV/monitor layar datar,layar,0,0.8059
2735,latih,7,TV/monitor layar datar,layar,1,0.5989
2736,latih,7,TV/monitor layar datar,layar,0,0.727
2737,latih,3,TV/monitor CRT,layar,1,0.5311
2738,latih,7,TV/monitor layar datar,layar,1,0.6129
2739,latih,3,TV/monitor CRT,layar,1,0.5461
2740,latih,3,TV/monitor CRT,layar,1,0.502
2741,latih,7,TV/monitor layar datar,layar,0,0.7781
2742,latih,7,TV/monitor layar datar,layar,1,0.9144
2743,latih,3,TV/monitor CRT,layar,1,0.4517
2744,latih,3,TV/monitor CRT,layar,1,0.6622
2745,latih,7,TV/monitor layar datar,layar,0,0.8096
